Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Private Sector Banks",4202953,2864347,7067300,109118.3,6222099,"Summary","2015-08-26"
"Private Sector Banks",4220781,2831456,7052237,110887.93,6249473,"Summary","2015-09-02"
"Private Sector Banks",4240900,2840053,7080953,111647.13,6270863,"Summary","2015-09-09"
"Private Sector Banks",4252933,2845331,7098264,110596.94,6284391,"Summary","2015-09-16"
"Private Sector Banks",4267336,2852921,7120257,110085.69,6302523,"Summary","2015-09-23"
"Private Sector Banks",4299233,2873312,7172545,112378.52,6346779,"Summary","2015-10-07"
"Private Sector Banks",4312682,2879608,7192290,111904.93,6342531,"Summary","2015-10-14"
"Private Sector Banks",4332182,2885819,7218001,112443.26,6364518,"Summary","2015-10-21"
"Private Sector Banks",4345620,2892545,7238165,111037.85,6391295,"Summary","2015-10-28"
"Private Sector Banks",4363873,2901032,7264905,113569.39,6404873,"Summary","2015-11-04"
"Private Sector Banks",4361076,2905878,7266954,114812.14,6411118,"Summary","2015-11-11"
"Private Sector Banks",4365486,2910262,7275748,115282.67,6417570,"Summary","2015-11-18"
"Private Sector Banks",4369489,2918784,7288273,113834.58,6426326,"Summary","2015-11-25"
"Private Sector Banks",4374508,2924538,7299046,114936.43,6434963,"Summary","2015-12-02"
"Private Sector Banks",4379659,2933791,7313450,116619.58,6444129,"Summary","2015-12-09"
"Private Sector Banks",4387708,2941432,7329140,114839.29,6452950,"Summary","2015-12-16"
"Private Sector Banks",4397099,2947796,7344895,116165.93,6559278,"Summary","2015-12-23"
"Private Sector Banks",4401890,2954184,7356074,116504.26,6567229,"Summary","2015-12-30"
"Private Sector Banks",4408683,2961871,7370554,120376.97,6621503,"Summary","2016-01-06"
"Private Sector Banks",4454332,2946752,7401084,115103.35,6954154,"Summary","2016-01-13"
"Private Sector Banks",4463800,2956678,7420478,117083.17,6969920,"Summary","2016-01-20"
"Private Sector Banks",4478240,2962470,7440710,116097.14,6971159,"Summary","2016-01-27"
"Private Sector Banks",4506136,2988557,7494693,121864.11,7061132,"Summary","2016-02-10"
"Private Sector Banks",4525673,2996764,7522437,122361.84,7087634,"Summary","2016-02-17"
"Private Sector Banks",4537976,3004730,7542706,122439.85,7089897,"Summary","2016-02-24"
"Private Sector Banks",4563580,3018293,7581873,123930.53,7138578,"Summary","2016-03-02"
"Private Sector Banks",4582643,3025173,7607816,126807.85,7168153,"Summary","2016-03-09"
"Private Sector Banks",4650528,3031321,7681849,128328.5,7233312,"Summary","2016-03-16"
"Private Sector Banks",4717144,3036959,7754103,133616.83,7290281,"Summary","2016-03-23"
"Private Sector Banks",4843513,3045656,7889169,135471.91,7438509,"Summary","2016-03-30"
"Private Sector Banks",4900162,3058433,7958595,139223.87,7505878,"Summary","2016-04-06"
"Private Sector Banks",4903147,3061823,7964970,139233.96,7514184,"Summary","2016-04-13"
"Private Sector Banks",4908550,3066478,7975028,140236.85,7511612,"Summary","2016-04-20"
"Private Sector Banks",4924815,3072318,7997133,138727.68,7530737,"Summary","2016-04-27"
"Private Sector Banks",4968388,3091680,8060068,140758.85,7603204,"Summary","2016-05-04"
"Private Sector Banks",4992743,3097950,8090693,143111.29,7613420,"Summary","2016-05-11"
"Private Sector Banks",4999376,3096211,8095587,143698.92,7619561,"Summary","2016-05-18"
"Private Sector Banks",5014006,3101415,8115421,141510.69,7636344,"Summary","2016-05-25"
"Private Sector Banks",5039943,3100178,8140121,140820.19,7656665,"Summary","2016-06-01"
"Private Sector Banks",2498570,1847990,4346560,60308.25,3671023,"Summary","2015-01-21"
"Private Sector Banks",3849549,2679759,6529308,99217.21,5883098,"Summary","2015-05-27"
"Private Sector Banks",4280982,2860912,7141894,110752.22,6321844,"Summary","2015-09-30"
"Private Sector Banks",4495045,2973830,7468875,118597.66,6982980,"Summary","2016-02-03"
"Private Sector Banks",5033481,3124833,8158314,143911.89,7670156,"Summary","2016-06-08"
"Private Sector Banks",5222456,3331208,8553664,151324.86,7944182,"Summary","2016-10-12"
"Private Sector Banks",5452802,3610184,9062986,229989.32,8392717,"Summary","2017-02-15"
"Private Sector Banks",5613832,3689055,9302887,206683.22,8592475,"Summary","2017-06-21"
"Private Sector Banks",5910553,3847837,9758390,204250.82,9089657,"Summary","2017-10-25"
"Private Sector Banks",6000347,3899401,9899748,217022.88,9193075,"Summary","2018-02-28"
"Private Sector Banks",6005360,3955763,9961123,221243.95,9251428,"Summary","2018-07-11"
"Private Sector Banks",5058585,3118688,8177273,143061.48,7687280,"Summary","2016-06-15"
"Private Sector Banks",5066636,3126235,8192871,144316.2,7699936,"Summary","2016-06-22"
"Private Sector Banks",5103787,3208759,8312546,147251.14,7737623,"Summary","2016-06-29"
"Private Sector Banks",5125479,3216797,8342276,149831.3,7688829,"Summary","2016-07-06"
"Private Sector Banks",5139087,3221206,8360293,150902.34,7784485,"Summary","2016-07-13"
"Private Sector Banks",5146172,3231062,8377234,151854.19,7799466,"Summary","2016-07-20"
"Private Sector Banks",5151455,3238481,8389936,149938.64,7811883,"Summary","2016-07-27"
"Private Sector Banks",5179240,3246915,8426155,152651.77,7830996,"Summary","2016-08-03"
"Private Sector Banks",5181498,3253654,8435152,152359.7,7838704,"Summary","2016-08-10"
"Private Sector Banks",5191238,3255334,8446572,153326.31,7848323,"Summary","2016-08-17"
"Private Sector Banks",5198462,3264951,8463413,151994.68,7866016,"Summary","2016-08-24"
"Private Sector Banks",5206915,3271760,8478675,151649.64,7879143,"Summary","2016-08-31"
"Private Sector Banks",5216223,3295256,8511479,153802.01,7892648,"Summary","2016-09-07"
"Private Sector Banks",5242327,3316343,8558670,159089.61,7904436,"Summary","2016-09-14"
"Private Sector Banks",5247666,3319240,8566906,158742.4,7912233,"Summary","2016-09-21"
"Private Sector Banks",5259998,3332700,8592698,158007.55,7974477,"Summary","2016-09-28"
"Private Sector Banks",5232529,3374324,8606853,160441.49,7984774,"Summary","2016-10-05"
"Private Sector Banks",5272020,3345339,8617359,159548.5,8003394,"Summary","2016-10-19"
"Private Sector Banks",5275811,3350598,8626409,157088.58,8010755,"Summary","2016-10-26"
"Private Sector Banks",5279988,3360230,8640218,160621.86,8025475,"Summary","2016-11-02"
"Private Sector Banks",5263656,3115567,8379223,160201.13,7768364,"Summary","2016-11-09"
"Private Sector Banks",5199902,3418735,8618637,238334.9,8042997,"Summary","2016-11-16"
"Private Sector Banks",5194562,3425699,8620261,265957.56,8054141,"Summary","2016-11-23"
"Private Sector Banks",5191584,3431389,8622973,269968.81,8065238,"Summary","2016-11-30"
"Private Sector Banks",5178487,3446954,8625441,274561.46,8054770,"Summary","2016-12-07"
"Private Sector Banks",5167032,3457146,8624178,272354.85,8096702,"Summary","2016-12-14"
"Private Sector Banks",5166377,3470106,8636483,266359.04,8129023,"Summary","2016-12-21"
"Private Sector Banks",5186801,3343895,8530696,262180.04,8204533,"Summary","2016-12-28"
"Private Sector Banks",5186102,3526261,8712363,258707.05,8230258,"Summary","2017-01-04"
"Private Sector Banks",5171502,3531393,8702895,251876.54,8232285,"Summary","2017-01-11"
"Private Sector Banks",5411914,3557640,8969554,247762.76,8276825,"Summary","2017-01-18"
"Private Sector Banks",5411961,3567499,8979460,241012.45,8281070,"Summary","2017-01-25"
"Private Sector Banks",5429311,3594349,9023660,237287.48,8354285,"Summary","2017-02-01"
"Private Sector Banks",5440776,3602733,9043509,233685.19,8370563,"Summary","2017-02-08"
"Private Sector Banks",5376810,3613067,8989877,225494.89,8316461,"Summary","2017-02-22"
"Private Sector Banks",5379460,3621057,9000517,222750.67,8324679,"Summary","2017-03-01"
"Private Sector Banks",5398563,3610815,9009378,221864.65,8366261,"Summary","2017-03-08"
"Private Sector Banks",5505335,3606320,9111655,218047.01,8429910,"Summary","2017-03-15"
"Private Sector Banks",5465214,3662599,9127813,212739.62,8441876,"Summary","2017-03-22"
"Private Sector Banks",5492034,3655358,9147392,209801.78,8460741,"Summary","2017-03-29"
"Private Sector Banks",5545654,3661205,9206859,212710.1,8517890,"Summary","2017-04-05"
"Private Sector Banks",5388040,3843164,9231204,210848.29,8540122,"Summary","2017-04-12"
"Private Sector Banks",5559750,3702218,9261968,210760.01,8570745,"Summary","2017-04-19"
"Private Sector Banks",5551857,3716078,9267935,208214.75,8573336,"Summary","2017-04-26"
"Private Sector Banks",5592683,3723206,9315889,211924.68,8580557,"Summary","2017-05-03"
"Private Sector Banks",5275119,3705739,8980858,204433.57,8351029,"Summary","2017-05-10"
"Private Sector Banks",5554109,3750657,9304766,206495.45,8602564,"Summary","2017-05-17"
"Private Sector Banks",5548436,3657678,9206114,210013.73,8505316,"Summary","2017-05-24"
"Private Sector Banks",5565039,3652089,9217128,210002.7,8512260,"Summary","2017-05-31"
"Private Sector Banks",5569419,3660381,9229800,209248.9,8522180,"Summary","2017-06-07"
"Private Sector Banks",5587353,3683220,9270573,208062.07,8560675,"Summary","2017-06-14"
"Private Sector Banks",5644524,3694221,9338745,204082.43,8650091,"Summary","2017-06-28"
"Private Sector Banks",5679260,3696618,9375878,205656.44,8661863,"Summary","2017-07-05"
"Private Sector Banks",5687316,3698873,9386189,206603.11,8666043,"Summary","2017-07-12"
"Private Sector Banks",5719465,3709880,9429345,205845.49,8754402,"Summary","2017-07-19"
"Private Sector Banks",5741306,3713246,9454552,202752.48,8787357,"Summary","2017-07-26"
"Private Sector Banks",5760075,3723627,9483702,205533.37,8822879,"Summary","2017-08-02"
"Private Sector Banks",5789888,3743659,9533547,205024.21,8858930,"Summary","2017-08-09"
"Private Sector Banks",5808796,3757164,9565960,203215.61,8890247,"Summary","2017-08-16"
"Private Sector Banks",5830577,3780423,9611000,201982.8,8929793,"Summary","2017-08-23"
"Private Sector Banks",5851061,3793957,9645018,201097.78,8965511,"Summary","2017-08-30"
"Private Sector Banks",5874885,3814413,9689298,203255.91,9010890,"Summary","2017-09-06"
"Private Sector Banks",5906704,3809836,9716540,202998.8,9037226,"Summary","2017-09-13"
"Private Sector Banks",5919980,3815174,9735154,201051.66,9056189,"Summary","2017-09-20"
"Private Sector Banks",5948145,3822890,9771035,199907.77,9090599,"Summary","2017-09-27"
"Private Sector Banks",5911711,3772187,9683898,202119.82,8999849,"Summary","2017-10-04"
"Private Sector Banks",5904168,3847903,9752071,205670.04,9070736,"Summary","2017-10-11"
"Private Sector Banks",5909549,3846598,9756147,206111.25,9073926,"Summary","2017-10-18"
"Private Sector Banks",5960338,3854735,9815073,206887.98,9146323,"Summary","2017-11-01"
"Private Sector Banks",5969351,3887876,9857227,211345.85,9180196,"Summary","2017-11-08"
"Private Sector Banks",6034952,3912309,9947261,212393.67,9276923,"Summary","2017-11-15"
"Private Sector Banks",6033645,3904635,9938280,210832.69,9279015,"Summary","2017-11-22"
"Private Sector Banks",5987877,3917693,9905570,211182.85,9241565,"Summary","2017-11-29"
"Private Sector Banks",5990254,3920248,9910502,216058.52,9245069,"Summary","2017-12-06"
"Private Sector Banks",5994230,3918060,9912290,216092.16,9229904,"Summary","2017-12-13"
"Private Sector Banks",5984829,3889373,9874202,215071.36,9200338,"Summary","2017-12-20"
"Private Sector Banks",5986433,3889034,9875467,214005.6,9200453,"Summary","2017-12-27"
"Private Sector Banks",5987093,3890745,9877838,219535.31,9203253,"Summary","2018-01-03"
"Private Sector Banks",5990249,3894804,9885053,220427.87,9209874,"Summary","2018-01-10"
"Private Sector Banks",5991144,3894400,9885544,220646.86,9211301,"Summary","2018-01-17"
"Private Sector Banks",5992359,3894239,9886598,218282.85,9213730,"Summary","2018-01-24"
"Private Sector Banks",5994882,3893936,9888818,218812.97,9215114,"Summary","2018-01-31"
"Private Sector Banks",5996024,3896103,9892127,219293.32,9218253,"Summary","2018-02-07"
"Private Sector Banks",5997365,3896469,9893834,219014.53,9220124,"Summary","2018-02-14"
"Private Sector Banks",5999020,3896527,9895547,217620.3,9188287,"Summary","2018-02-21"
"Private Sector Banks",6001609,3901566,9903175,218001.3,9196279,"Summary","2018-03-07"
"Private Sector Banks",5995093,3910022,9905115,217229.08,9198972,"Summary","2018-03-14"
"Private Sector Banks",5997336,3903945,9901281,217127.49,9196675,"Summary","2018-03-21"
"Private Sector Banks",5997845,3905715,9903560,217579.48,9196730,"Summary","2018-03-28"
"Private Sector Banks",5957847,3947622,9905469,221876.15,9200597,"Summary","2018-04-04"
"Private Sector Banks",5960181,3948524,9908705,220810.64,9203887,"Summary","2018-04-11"
"Private Sector Banks",5960593,3950834,9911427,222754.9,9201656,"Summary","2018-04-18"
"Private Sector Banks",5964846,3951424,9916270,221510.56,9208102,"Summary","2018-04-25"
"Private Sector Banks",5967586,3952511,9920097,225928.92,9213221,"Summary","2018-05-02"
"Private Sector Banks",5973446,3954166,9927612,226830.72,9218189,"Summary","2018-05-09"
"Private Sector Banks",5851388,3956601,9807989,224516.3,9226029,"Summary","2018-05-23"
"Private Sector Banks",5980272,3957735,9938007,223220.4,9228728,"Summary","2018-05-30"
"Private Sector Banks",5981675,3959347,9941022,221884.63,9231928,"Summary","2018-06-06"
"Private Sector Banks",5982887,3960735,9943622,222827.55,9235771,"Summary","2018-06-13"
"Private Sector Banks",5983419,3962027,9945446,221389.36,9241483,"Summary","2018-06-20"
"Private Sector Banks",5986022,3963249,9949271,220100.23,9244213,"Summary","2018-06-27"
"Private Sector Banks",5988756,3966463,9955219,224201.84,9245507,"Summary","2018-07-04"
"Private Sector Banks",6012283,3958878,9971161,221362.64,9251800,"Summary","2018-07-18"
"Private Sector Banks",6029509,3963720,9993229,221414.69,9273220,"Summary","2018-08-01"
"Private Sector Banks",6036187,3966232,10002419,220866.76,9278214,"Summary","2018-08-08"
"Private Sector Banks",6038735,3967998,10006733,219978.9,9283965,"Summary","2018-08-15"
"Private Sector Banks",6039444,3969422,10008866,219806.62,9285577,"Summary","2018-08-22"
"Private Sector Banks",6044861,3970610,10015471,219411.6,9293158,"Summary","2018-08-29"
"Private Sector Banks",6047978,3972689,10020667,221083.24,9297348,"Summary","2018-09-05"
"Private Sector Banks",6052309,3974380,10026689,219886.22,9303167,"Summary","2018-09-12"
"Private Sector Banks",6053299,3975941,10029240,219511.29,9305212,"Summary","2018-09-19"
"Private Sector Banks",6058374,3977340,10035714,218999.1,9311031,"Summary","2018-09-26"
"Private Sector Banks",6062238,3978783,10041021,222348.18,9315577,"Summary","2018-10-03"
"Private Sector Banks",6066604,3980903,10047507,221490.21,9321036,"Summary","2018-10-10"
"Private Sector Banks",6093745,4041240,10134985,221677.71,9389194,"Summary","2018-10-17"
"Private Sector Banks",6109364,4411407,10520771,219535.75,9428199,"Summary","2018-10-24"
"Private Sector Banks",6117469,4056856,10174325,225307.92,9449984,"Summary","2018-10-31"
"Private Sector Banks",6150620,4109680,10260300,230752.17,9536698,"Summary","2018-11-07"
"Private Sector Banks",6180128,4170483,10350611,230671.38,9627951,"Summary","2018-11-14"
"Private Sector Banks",6189613,4184183,10373796,235535.86,9651067,"Summary","2018-11-21"
"Private Sector Banks",6198592,4207896,10406488,238959.84,9683280,"Summary","2018-11-28"
"Private Sector Banks",6205016,4228571,10433587,242162.1,9710941,"Summary","2018-12-05"
"Private Sector Banks",6206257,4237711,10443968,240254.26,9782195,"Summary","2018-12-12"
"Private Sector Banks",6210530,4257036,10467566,239601.25,9805236,"Summary","2018-12-19"
"Private Sector Banks",6213441,4276786,10490227,239884.58,9827742,"Summary","2018-12-26"
"Private Sector Banks",6213353,4282824,10496177,247712.6,9718172,"Summary","2019-01-02"
"Private Sector Banks",6215473,4404212,10619685,243963.38,9841754,"Summary","2019-01-16"
"Private Sector Banks",6217530,4450106,10667636,242229.58,9905043,"Summary","2019-01-23"
